,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor
1980,1980,2-комнатная квартира · 75.4 м² · 9/10 этаж,52000000,"Ауэзовский р-н, Толе би 285/8 к1 — Толе би Утеген Батыра",2,75.4,9
1981,1981,1-комнатная квартира · 38 м² · 10/13 этаж,32000000,"Жетысуский р-н, Есенова 160/3",1,38.0,10
1982,1982,3-комнатная квартира · 96 м² · 6/16 этаж,90000000,"Бостандыкский р-н, Розыбакиева 237",3,96.0,6
1983,1983,3-комнатная квартира · 96 м² · 6/16 этаж,90000000,"Бостандыкский р-н, Розыбакиева 237",3,96.0,6
1984,1984,3-комнатная квартира · 104.5 м² · 12/16 этаж,58000000,"Ауэзовский р-н, Навои 9/1",3,104.5,12
1985,1985,5-комнатная квартира · 235 м² · 20/20 этаж,235000000,"Бостандыкский р-н, Аль-Фараби 21",5,235.0,20
1986,1986,2-комнатная квартира · 62 м² · 5/10 этаж,38500000,"Турксибский р-н, Сейфуллина 51",2,62.0,5
1987,1987,4-комнатная квартира · 76 м² · 1/19 этаж,65000000,"Бостандыкский р-н, Абая — Брусиловского",4,76.0,1
1988,1988,3-комнатная квартира · 77 м² · 2/3 этаж,53000000,"Наурызбайский р-н, мкр Рахат, Сейдимбек 44",3,77.0,2
1989,1989,3-комнатная квартира · 113.2 м² · 6/19 этаж,155000000,"Бостандыкский р-н, Аль-Фараби 41 — Аль-Фараби / Сейфуллина",3,113.2,6
1990,1990,3-комнатная квартира · 125 м² · 13/13 этаж,114000000,"Бостандыкский р-н, Розыбакиева 247",3,125.0,13
1991,1991,4-комнатная квартира · 86 м² · 4/5 этаж,71000000,"Жетысуский р-н, мкр Айнабулак-4 194",4,86.0,4
1992,1992,4-комнатная квартира · 172 м² · 5/6 этаж,120000000,"Бостандыкский р-н, мкр Коктем-1 44А — Павлова",4,172.0,5
1993,1993,1-комнатная квартира · 34 м² · 2/5 этаж,24900000,"Алмалинский р-н, мкр Тастак-2 57 — Толе би Розыбакиева",1,34.0,2
1994,1994,4-комнатная квартира · 150 м² · 9/15 этаж,145000000,"Медеуский р-н, Достык 128",4,150.0,9
1995,1995,2-комнатная квартира · 48 м² · 16/25 этаж,45000000,"Бостандыкский р-н, Абиша Кекилбайулы 270",2,48.0,16
1996,1996,1-комнатная квартира · 35 м² · 5/5 этаж,25300000,"Ауэзовский р-н, мкр Аксай-3 23",1,35.0,5
1997,1997,4-комнатная квартира · 85 м² · 5/5 этаж,59000000,"Ауэзовский р-н, мкр Таугуль-2, Мкр таугуль 2 — Навои/ Сулейманова/ Черепанова",4,85.0,5
1998,1998,2-комнатная квартира · 54.6 м² · 1/5 этаж,27500000,"Турксибский р-н, мкр Жулдыз-2 27б",2,54.6,1
1999,1999,2-комнатная квартира · 42.4 м² · 2/4 этаж,29000000,"Алмалинский р-н, Мирзояна 118",2,42.4,2
2000,2000,1-комнатная квартира · 44.4 м² · 8/10 этаж,28700000,"Ауэзовский р-н, мкр Аксай-3А 87 — Толе би - Момышулы",1,44.4,8
2001,2001,3-комнатная квартира · 102.7 м² · 14/24 этаж,89000000,"Бостандыкский р-н, мкр Алмагуль, Розыбакиева -  Аль-Фараби 38В — Мега",3,102.7,14
2002,2002,5-комнатная квартира · 236 м² · 5/22 этаж,375000000,"Медеуский р-н, Достык 162",5,236.0,5
2003,2003,5-комнатная квартира · 236 м² · 5/22 этаж,375000000,"Медеуский р-н, Достык 162",5,236.0,5
2004,2004,3-комнатная квартира · 77.5 м² · 8/9 этаж,50000000,"Ауэзовский р-н, Толе би 285 к11, 285/8 к12, 285/8 к13, 285/8 к14, 285/8 к15, 285/8 к16, 285/8 к17",3,77.5,8
2005,2005,1-комнатная квартира · 50 м² · 11/12 этаж,61500000,"Бостандыкский р-н, Сейфуллина 574/1 к3 — Аль-Фараби",1,50.0,11
2006,2006,1-комнатная квартира · 18 м² · 4/5 этаж,14500000,"Ауэзовский р-н, УтегенБатыра 71А",1,18.0,4
2007,2007,1-комнатная квартира · 43 м² · 4/9 этаж,23500000,"Алатауский р-н, мкр Нуркент, Мкр Нуркент (Алгабас-1) 5 — Алматы арена",1,43.0,4
2008,2008,2-комнатная квартира · 50 м² · 5/5 этаж,46000000,"Медеуский р-н, Нусупбекова 19",2,50.0,5
2009,2009,2-комнатная квартира · 56.3 м² · 2/10 этаж,37500000,"Турксибский р-н, Сейфуллина — Майбороды",2,56.3,2
2010,2010,4-комнатная квартира · 134 м² · 1/12 этаж,92500000,Сейфулина 469 — ИДЕАЛЬНАЯ ПЛАНИРОВКА,4,134.0,1
2011,2011,1-комнатная квартира · 37.5 м²,25912500,"Турксибский р-н, Тараз 8/1",1,37.5,0
2012,2012,1-комнатная квартира · 50.3 м² · 7/10 этаж,55900000,"Медеуский р-н, Барибаева 43/2",1,50.3,7
2013,2013,2-комнатная квартира · 53.5 м² · 3/5 этаж,46700000,"Алмалинский р-н, Толе би 113 — Шагабутдинова",2,53.5,3
2014,2014,4-комнатная квартира · 146 м² · 15/19 этаж,123000000,"Алмалинский р-н, Курмангазы 145 — Кожамкулова-Курмангазы",4,146.0,15
2015,2015,4-комнатная квартира · 101.5 м² · 3/5 этаж,110000000,"Алмалинский р-н, Наурызбай батыра — Шевченко",4,101.5,3
2016,2016,3-комнатная квартира · 75 м² · 4/9 этаж,57000000,"Бостандыкский р-н, Розыбакиева — Между Сатпаева/Мынбаева",3,75.0,4
2017,2017,1-комнатная квартира · 37 м² · 3/12 этаж,27000000,"Алатауский р-н, мкр Акбулак, 1-я улица 103 — Напротив Алматы арена",1,37.0,3
2018,2018,2-комнатная квартира · 41 м² · 3/4 этаж,27500000,"Бостандыкский р-н, Джандарбекова",2,41.0,3
2019,2019,2-комнатная квартира · 69 м² · 8/12 этаж,35000000,"Алатауский р-н, мкр Нуркент, Алгабас-1 65 — Рыскулова Момышулы",2,69.0,8
2020,2020,3-комнатная квартира · 75 м² · 6/9 этаж,45000000,"Жетысуский р-н, Райымбека",3,75.0,6
2021,2021,1-комнатная квартира · 43 м² · 9/9 этаж,26500000,"Турксибский р-н, мкр Кайрат, ПК Кунаева 501/20",1,43.0,9
2022,2022,3-комнатная квартира · 79.4 м²,45000000,"Ауэзовский р-н, мкр Аксай-3А 89 — Толе би Момышулы",3,79.4,0
2023,2023,1-комнатная квартира · 36 м² · 3/4 этаж,24900000,"Турксибский р-н, Менжинского 59",1,36.0,3
2024,2024,2-комнатная квартира · 65 м² · 10/10 этаж,31500000,"Турксибский р-н, Сейфуллина 51/26 — Кассина",2,65.0,10
2025,2025,1-комнатная квартира · 49 м² · 13/16 этаж,43500000,"Бостандыкский р-н, Торайгырова 19а",1,49.0,13
2026,2026,2-комнатная квартира · 60 м² · 9/12 этаж,57000000,"Ауэзовский р-н, Утеген батыра 11",2,60.0,9
2027,2027,2-комнатная квартира · 64.8 м² · 10/19 этаж,46000000,"Алмалинский р-н, Брусиловского 167",2,64.8,10
2028,2028,2-комнатная квартира · 67 м² · 4/9 этаж,75500000,"Алмалинский р-н, Макатаева 17б/1 — Макатаева",2,67.0,4
2029,2029,2-комнатная квартира · 102 м² · 1/4 этаж,95370000,"Наурызбайский р-н, мкр Рахат, Мкр.Рахат, ул.Культобе уч.№1, уч№24",2,102.0,1
2030,2030,3-комнатная квартира · 75 м² · 7/8 этаж,46000000,"Бостандыкский р-н, Абая 204 — Абая Тлендиева ( Софья Ковалевская)",3,75.0,7
2031,2031,3-комнатная квартира · 75 м² · 7/9 этаж,63500000,"Бостандыкский р-н, Мынбаева 38 — Ауэзова",3,75.0,7
2032,2032,5-комнатная квартира · 203 м² · 9/9 этаж,175000000,"Медеуский р-н, Кабанбай батыра 51",5,203.0,9
2033,2033,2-комнатная квартира · 54 м²,37000000,"Ауэзовский р-н, мкр Аксай-3А 80 — car city",2,54.0,0
2034,2034,1-комнатная квартира · 13.2 м² · 2/4 этаж,14300000,"Алмалинский р-н, Шарипова 120 — Абая, Байтурсынова",1,13.2,2
2035,2035,2-комнатная квартира · 47 м² · 9/10 этаж,27000000,"Наурызбайский р-н, мкр Шугыла, Жунисова 14 — Толе би - Жунисова",2,47.0,9
2036,2036,1-комнатная квартира · 47 м² · 7/9 этаж,26000000,"Жетысуский р-н, мкр Кулагер 28",1,47.0,7
2037,2037,5-комнатная квартира · 175 м² · 1/2 этаж,154000000,"Наурызбайский р-н, мкр Рахат, Мкр.Рахат, ул.Культобе уч.№1, уч№24",5,175.0,1
2038,2038,2-комнатная квартира · 57.1 м² · 1/6 этаж,33000000,"Алатауский р-н, мкр Самгау, Ырысты 46/13 — Рыскулова Петрова",2,57.1,1
2039,2039,3-комнатная квартира · 86 м² · 3/5 этаж,55000000,"Наурызбайский р-н, мкр Тастыбулак, Набережная — SWISS HOTEL",3,86.0,3
2040,2040,1-комнатная квартира · 38 м² · 8/9 этаж,22500000,"Жетысуский р-н, мкр Кулагер 6",1,38.0,8
2041,2041,2-комнатная квартира · 66 м² · 1/9 этаж,38000000,"Турксибский р-н, мкр Кайрат, 151/20 — Хмельницкий",2,66.0,1
2042,2042,2-комнатная квартира · 56 м² · 2/9 этаж,36000000,"Алмалинский р-н, Толе би — Розыбакиева",2,56.0,2
2043,2043,3-комнатная квартира · 59 м² · 3/4 этаж,36500000,"Ауэзовский р-н, мкр №7",3,59.0,3
2044,2044,3-комнатная квартира · 60 м² · 4/5 этаж,40000000,"Ауэзовский р-н, Саина 4 — Раймбека саина",3,60.0,4
2045,2045,2-комнатная квартира · 52 м² · 11/12 этаж,59000000,"Бостандыкский р-н, Гагарина 311",2,52.0,11
2046,2046,3-комнатная квартира · 65 м² · 2/5 этаж,49500000,"Бостандыкский р-н, мкр Алмагуль 11",3,65.0,2
2047,2047,3-комнатная квартира · 100 м² · 9/10 этаж,43000000,"Ауэзовский р-н, Толе би 285 — Толе би Матезалки",3,100.0,9
2048,2048,2-комнатная квартира · 64.4 м² · 5/5 этаж,36000000,"Алатауский р-н, мкр Алгабас, 7",2,64.4,5
