Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
Отдельный дом · 6 комнат · 172 м² · 6 сот.,35000000.0,А.Байтурсынов 119,6,172.0,1,203488.37209302327,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 80 м² · 5 сот.,29000000.0,"Туран р-н, Динамовский переулок — Мечеть Кунаева",4,80.0,1,362500.0,комфорт,низкий,средняя
Отдельный дом · 2 комнаты · 143.8 м² · 7 сот.,61000000.0,Алатауская трасса,2,143.8,1,424200.2781641168,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 168 м² · 10 сот.,30000000.0,"жилой массив Жанаконыс-4, Жаңа қоныс 688",4,168.0,1,178571.42857142858,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 100 м² · 15 сот.,18000000.0,"Ахмирово, Утепова 18/1",4,100.0,1,180000.0,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 180 м² · 10 сот.,33000000.0,мкр Жумыскер 33 — Кейкі батыр,4,180.0,1,183333.33333333334,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 65 м² · 6 сот.,27000000.0,Амангельды 155,3,65.0,1,415384.6153846154,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 108.3 м² · 6 сот.,29000000.0,1переулок Акмолинская 7 — Қазыбек би көшесінің бас жағы,4,108.3,1,267774.6999076639,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 55.5 м² · 20 сот.,25000000.0,Молдагуловой 16,3,55.5,1,450450.4504504505,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 100 м² · 5 сот.,30000000.0,ул. Жеруйык 37 — Козы корпеш,5,100.0,1,300000.0,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 200 м² · 8.4 сот.,670000000.0,"Медеуский р-н, Казыбек би 19",5,200.0,1,3350000.0,элит,низкий,большая
Отдельный дом · 4 комнаты · 120 м² · 17 сот.,24000000.0,Бекболатулы 8,4,120.0,1,200000.0,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 80 м² · 4 сот.,45000000.0,"Жетысуский р-н, мкр Айнабулак-3 — Палладина/сельская",3,80.0,1,562500.0,элит,низкий,средняя
Отдельный дом · 3 комнаты · 58.1 м² · 5 сот.,21000000.0,"Карасай, Село  Кольди 18 — ул. Коктерек",3,58.1,1,361445.7831325301,комфорт,низкий,средняя
Отдельный дом · 10 комнат · 600 м² · 20 сот.,295000000.0,"Наурызбайский р-н, мкр Калкаман-2 15",10,600.0,1,491666.6666666667,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 160 м² · 8 сот.,105000000.0,Сары арка 3 — Райымбека батыра,4,160.0,1,656250.0,элит,низкий,большая
Отдельный дом · 5 комнат · 71.6 м² · 6 сот.,22000000.0,Дауытбаева 60 а,5,71.6,1,307262.5698324023,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 79.9 м² · 5.6 сот.,12000000.0,"Алихана Бокейханова р-н, Майкудук, Ужгородская 64 — Недалеко от Мечети; между Карла Маркса и 2-м кварталом",5,79.9,1,150187.7346683354,комфорт,низкий,средняя
Отдельный дом · 5 комнат · 150 м² · 9.5 сот.,50000000.0,Айтей батыра,5,150.0,1,333333.3333333333,комфорт,низкий,большая
Отдельный дом · 5 комнат · 124 м² · 8 сот.,27000000.0,Мамыр 29 — Находится возле гимназии,5,124.0,1,217741.93548387097,комфорт,низкий,большая
Отдельный дом · 6 комнат · 350 м² · 9 сот.,140000000.0,Жайляу,6,350.0,1,400000.0,комфорт,низкий,большая
Отдельный дом · 5 комнат · 75 м² · 6 сот.,27000000.0,1пр Кутузова 20 — Район залинии,5,75.0,1,360000.0,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 86 м² · 8 сот.,35000000.0,Ереванская а — Small,3,86.0,1,406976.74418604653,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 250 м² · 13 сот.,150000000.0,"Есильский р-н, мкр Шубар — Турысова",3,250.0,1,600000.0,элит,низкий,большая
Отдельный дом · 5 комнат · 110 м² · 21 сот.,28000000.0,Жылкышева 51 — Трасса в сторону Исаева,5,110.0,1,254545.45454545456,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 100 м² · 6 сот.,12000000.0,Туймебая,3,100.0,1,120000.0,комфорт,низкий,средняя
Отдельный дом · 3 комнаты · 100 м² · 6 сот.,55000000.0,Асан Кайгы 28,3,100.0,1,550000.0,элит,низкий,средняя
Часть дома · 4 комнаты · 1479 м² · 1479 сот.,18000000.0,Тынышбаева 14/4 — Локомотив депо жакта Халва цехтын алды,4,1479.0,1,12170.385395537525,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 180 м² · 6 сот.,27000000.0,Новостройка — Новая трасса,4,180.0,1,150000.0,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 170 м² · 3.5 сот.,80000000.0,"Турксибский р-н, мкр Алтай-1, Мелитопольская 8 — Магнитная",4,170.0,1,470588.23529411765,комфорт,низкий,большая
Отдельный дом · 6 комнат · 200 м² · 4.1 сот.,34000000.0,Островского 163,6,200.0,1,170000.0,комфорт,низкий,большая
Дача · 2 комнаты · 30 м² · 6 сот.,2700000.0,Солнечная долина,2,30.0,1,90000.0,комфорт,низкий,малая
Отдельный дом · 4 комнаты · 154 м² · 3 сот.,38000000.0,"Сарыарка р-н, Байсейтова 23 а — Баркытбел",4,154.0,1,246753.24675324676,комфорт,низкий,большая
Отдельный дом · 8 комнат · 321 м² · 500.25 сот.,58000000.0,Габдуллина 47,8,321.0,1,180685.35825545172,комфорт,низкий,большая
Отдельный дом · 6 комнат · 220 м² · 8 сот.,88000000.0,Бөлек батыр 85,6,220.0,1,400000.0,комфорт,низкий,большая
Отдельный дом · 9 комнат · 280 м² · 6 сот.,47000000.0,"14 улица 5 дом — Близко к городу,рядом БАКАТ",9,280.0,1,167857.14285714287,комфорт,низкий,большая
Отдельный дом · 8 комнат · 300 м² · 12.5 сот.,135000000.0,Южная — В районе троллейбусного парка(бывшего),8,300.0,1,450000.0,комфорт,низкий,большая
Отдельный дом · 8 комнат · 180 м² · 11 сот.,52000000.0,Барбола 77,8,180.0,1,288888.8888888889,комфорт,низкий,большая
Отдельный дом · 2 комнаты · 38.1 м² · 10 сот.,4200000.0,Болуан Шолак 5 — Богембая,2,38.1,1,110236.22047244094,комфорт,низкий,малая
Отдельный дом · 4 комнаты · 143 м² · 4 сот.,45000000.0,Жаяу Муса 4/1,4,143.0,1,314685.31468531466,комфорт,низкий,большая
Часть дома · 4 комнаты · 130 м² · 8 сот.,35000000.0,"Абайский р-н, мкр Самал-3 — Алмалы бак 84",4,130.0,1,269230.76923076925,комфорт,низкий,большая
Часть дома · 3 комнаты · 130 м² · 4 сот.,28000000.0,Габиден мустафин 8,3,130.0,1,215384.61538461538,комфорт,низкий,большая
Отдельный дом · 5 комнат · 190 м² · 10 сот.,36000000.0,"Еркын кала 2 ул35 5а — Возле новой водокачки,рядом мечеть, срочнооо",5,190.0,1,189473.68421052632,комфорт,низкий,большая
Отдельный дом · 6 комнат · 120.7 м² · 6.3 сот.,90000000.0,"Медеуский р-н, Учительская",6,120.7,1,745650.3728251864,элит,низкий,большая
Отдельный дом · 2 комнаты · 58.5 м² · 6 сот.,18000000.0,Восточный 14 линия 48,2,58.5,1,307692.3076923077,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 112 м² · 4 сот.,42990000.0,"Алатауский р-н, мкр Мадениет, Акбиик 20 — Шоган Абыз",4,112.0,1,383839.28571428574,комфорт,низкий,большая
Отдельный дом · 3 комнаты · 90 м² · 7 сот.,30000000.0,Сыздыкова 167 — Пересечение Сыздыкова с Орынтаева (Первомайская с Фрунзе),3,90.0,1,333333.3333333333,комфорт,низкий,средняя
Отдельный дом · 4 комнаты · 120 м² · 75 сот.,15000000.0,Фарид какабаева 69 — Песчаное,4,120.0,1,125000.0,комфорт,низкий,большая
Отдельный дом · 6 комнат · 165 м² · 16 сот.,56500000.0,"Казыбек би р-н, Байтурсынова 98/1 — Байтурсынова 98",6,165.0,1,342424.24242424243,комфорт,низкий,большая
Отдельный дом · 4 комнаты · 105 м² · 6 сот.,10500000.0,"Ульбинский, Мухамеджана Тынышпаева 6",4,105.0,1,100000.0,комфорт,низкий,большая
Отдельный дом · 7 комнат · 270 м² · 10 сот.,65500000.0,"жилой массив Заречный-2, Масаты 3",7,270.0,1,242592.59259259258,комфорт,низкий,большая
