Unnamed: 0.1,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
2943,2943,Бутик текстиля · 30 м²,1200000.0,мкр Женис 13,1,30.0,1,40000.0,комфорт,низкий,малая
2944,2944,Кожгалантерея · 15 м²,10000000.0,Максима горького 71,1,15.0,1,666666.6666666666,элит,низкий,малая
2945,2945,Работающие обувные · 72 м²,150000000.0,"Алмалинский р-н, Макатаева 117",1,72.0,1,2083333.3333333333,элит,низкий,средняя
2946,2946,Готовый бизнес мужской одежда 60 кв.м · 65 м²,22000000.0,"Сарыарка р-н, Сейфуллин 47",1,65.0,1,338461.53846153844,комфорт,низкий,средняя
2947,2947,Действущий бизнес · 22 м²,1700000.0,Акын сара 114,1,22.0,1,77272.72727272728,комфорт,низкий,малая
2948,2948,Отдел в Пассаже · 8 м²,250000.0,Независимости 25,1,8.0,1,31250.0,комфорт,низкий,малая
2949,2949,Бутик Тд ГУЛЬЖАН · 20 м²,750000.0,"Алматы р-н, Абылайхана 34",1,20.0,1,37500.0,комфорт,низкий,малая
2950,2950,Готовый бизнес · 23500 м²,80000000.0,Кульджинский тракт 100,1,23500.0,1,3404.255319148936,комфорт,низкий,большая
2951,2951,Действующий строительный магазин · 107 м²,12000000.0,"Сарайшык р-н, А 52 8",1,107.0,1,112149.53271028037,комфорт,низкий,большая
2952,2952,Действующий бизнес · 600 м²,45000000.0,"Каратауский р-н, мкр Бозарык  22",1,600.0,1,75000.0,комфорт,низкий,большая
2953,2953,Контейнер рефрижератор · 18 м²,2300000.0,Новопааловка 2,1,18.0,1,127777.77777777778,комфорт,низкий,малая
2954,2954,Контейнер в месте товаром · 20 м²,5500000.0,1 м-он 3,1,20.0,1,275000.0,комфорт,низкий,малая
2955,2955,Действущий бизнес · 20 м²,4500000.0,Акын сара 114,1,20.0,1,225000.0,комфорт,низкий,малая
2956,2956,Готовый бизнес · 80 м²,100000000.0,"Казыбек би р-н, мкр Юго-Восток, Камали Дюсинбекова 83/2",1,80.0,1,1250000.0,элит,низкий,средняя
2957,2957,Готовый бизнес · 369 м²,150000000.0,Ул.Деповская 1,1,369.0,1,406504.0650406504,комфорт,низкий,большая
2958,2958,Банный комплекс · 200 м²,35000000.0,Дорожная 10/11,1,200.0,1,175000.0,комфорт,низкий,большая
2959,2959,"Супермаркет, хозяюшка, посуда · 455 м²",450000000.0,Малькеева 9,1,455.0,1,989010.989010989,элит,низкий,большая
2960,2960,Донер Бургер · 20 м²,6500000.0,Ал фараби 42,1,20.0,1,325000.0,комфорт,низкий,малая
2961,2961,Донерку · 8 м²,2000000.0,"пгт Балыкши, Кожакаева 61б",1,8.0,1,250000.0,комфорт,низкий,малая
2962,2962,Авто кемпинг · 600 м²,99999999.0,Номад 275,1,600.0,1,166666.665,комфорт,низкий,большая
2963,2963,Готовый бизнес · 10 м²,1800000.0,6 микрорайон 24А,1,10.0,1,180000.0,комфорт,низкий,малая
2964,2964,КХ шаруа кожалыгы · 3000 м²,50000000.0,Кызыл су 1,1,3000.0,1,16666.666666666668,комфорт,низкий,большая
2965,2965,Рабочий бизнес приносит доход вместе с товаром · 40 м²,5000000.0,21-й мкр 295,1,40.0,1,125000.0,комфорт,низкий,малая
2966,2966,Многоквартиный жилой дом · 1100 м²,277000000.0,"Каратауский р-н, мкр Асар  64",1,1100.0,1,251818.18181818182,комфорт,низкий,большая
2967,2967,Салон красоты Айна · 30 м²,6300000.0,Конаев 71/3,1,30.0,1,210000.0,комфорт,низкий,малая
2968,2968,"Продуктовый бокс , действующий бизнес · 20 м²",3800000.0,Штыбы 59,1,20.0,1,190000.0,комфорт,низкий,малая
2969,2969,Точку свежей рыба · 15 м²,2000000.0,"Турксибский р-н, Шолохова 2",1,15.0,1,133333.33333333334,комфорт,низкий,малая
2970,2970,Продаётся готовый бизнес . небольшая . Бокс на 3 машины . · 40 м²,4000000.0,"Казыбек би р-н, мкр Новый Город, Комиссарова 36 к1",1,40.0,1,100000.0,комфорт,низкий,малая
2971,2971,Кафе · 95 м²,50000000.0,"Казыбек би р-н, мкр Юго-Восток, Мкр Степной 4 26",1,95.0,1,526315.7894736842,элит,низкий,средняя
2972,2972,Керуен сарайы · 460 м²,350000000.0,Часникова 48/7,1,460.0,1,760869.5652173914,элит,низкий,большая
2973,2973,"Сауна ""Царь"" · 400 м²",80000000.0,Демесинова 62,1,400.0,1,200000.0,комфорт,низкий,большая
2974,2974,Viton - лаборатория по чистке форсунок · 20 м²,9000000.0,"мкр Айгуль, Тюленина 70",1,20.0,1,450000.0,комфорт,низкий,малая
2975,2975,Готовый бизнес · 40 м²,2200000.0,"29а мкр, 29а ш/а. 122/1",1,40.0,1,55000.0,комфорт,низкий,малая
2976,2976,Торговый павильон 3*4 · 12 м²,3500000.0,"жилой массив Юго-Запад-1, Рынок Табыс 1",1,12.0,1,291666.6666666667,комфорт,низкий,малая
2977,2977,Действующий бизнес · 13 м²,3700000.0,"Новый город, Актюбинская 50",1,13.0,1,284615.3846153846,комфорт,низкий,малая
2978,2978,Действующий бизнес · 117 м²,70000000.0,"Бостандыкский р-н, Жандосова 58/1",1,117.0,1,598290.5982905983,элит,низкий,большая
2979,2979,Спорт Бар · 300 м²,35000000.0,1А мкр 7,1,300.0,1,116666.66666666667,комфорт,низкий,большая
2980,2980,Столовая - склад. · 256 м²,16000000.0,"Туран р-н, Алматинская трасса 38",1,256.0,1,62500.0,комфорт,низкий,большая
2981,2981,Кондитерски цех · 200 м²,20000000.0,"Каратауский р-н, ЖМ Сайрам 44/3",1,200.0,1,100000.0,комфорт,низкий,большая
2982,2982,Павильон(донерка) · 20 м²,4000000.0,Степная 2,1,20.0,1,200000.0,комфорт,низкий,малая
2983,2983,Бутик женской одежды. · 54 м²,7800000.0,31-й мкр 5,1,54.0,1,144444.44444444444,комфорт,низкий,средняя
2984,2984,Зона отдыха · 110000 м²,100000000.0,1 1,1,110000.0,1,909.0909090909091,комфорт,низкий,большая
2985,2985,Детский сад · 500 м²,10000000.0,Абая 11/11,1,500.0,1,20000.0,комфорт,низкий,большая
2986,2986,Действующий бизнес с котеджом · 250 м²,130000000.0,Аюченко 1е,1,250.0,1,520000.0,элит,низкий,большая
2987,2987,Торговый комплекс · 750 м²,175000000.0,Алмерек Абыз 37г,1,750.0,1,233333.33333333334,комфорт,низкий,большая
2988,2988,Обустроенный отдел детской обуви «ТОП-ТОП» · 11.6 м²,925000.0,Проспект Республики 47/3,1,11.6,1,79741.37931034483,комфорт,низкий,малая
2989,2989,Сто 13 боксов. земля 30 соток. все документы имеется. · 1 м²,120000000.0,Санырак батыр 43,1,1.0,1,120000000.0,элит,низкий,малая
2990,2990,Коммерческая недвижимость · 1000 м²,210000000.0,Жетысу 12,1,1000.0,1,210000.0,комфорт,низкий,большая
2991,2991,Магазин · 200 м²,38000000.0,Зерноградская 53,1,200.0,1,190000.0,комфорт,низкий,большая
2992,2992,Готовый бизнес ( общепит). · 100 м²,55000000.0,Морозова 56/58,1,100.0,1,550000.0,элит,низкий,средняя
2993,2993,Павильон · 6.5 м²,990000.0,Карбышева 131,1,6.5,1,152307.6923076923,комфорт,низкий,малая
2994,2994,Французская парфюмерия · 4 м²,2600000.0,"11А мкр, 14 мкр 100",1,4.0,1,650000.0,элит,низкий,малая
2995,2995,Цветочный интернет магазин · 55 м²,1200000.0,Жамбыла 172,1,55.0,1,21818.18181818182,комфорт,низкий,средняя
2996,2996,"Действующий бизнес Авмайка , Баня ,Магазин ,Кавра мойка · 600 м²",220000000.0,Баубек батыра 23/1,1,600.0,1,366666.6666666667,комфорт,низкий,большая
2997,2997,"Готовый бизнес, овощной, бытовая химия, игрушки, канцелярия · 80 м²",1500000.0,Молдагулова 1,1,80.0,1,18750.0,комфорт,низкий,средняя
2998,2998,«центр Бубновского» франшиза. 400 м2. · 400 м²,55000000.0,Ленина 31,1,400.0,1,137500.0,комфорт,низкий,большая
2999,2999,Действующая сауна · 173 м²,39000000.0,"Ульбинский, Шакарима 99а",1,173.0,1,225433.5260115607,комфорт,низкий,большая
3000,3000,"Готовый БЦ, семейного отдыха! · 677 м²",270000000.0,Саркырама 8,1,677.0,1,398818.31610044313,комфорт,низкий,большая
3001,3001,Готовый налаженый бизнес по производству фасадного материала! · 120 м²,52000000.0,"Сарыарка р-н, Коктал 9/1",1,120.0,1,433333.3333333333,комфорт,низкий,большая
3002,3002,"Бокс ,на рынке Алтын Алма · 40 м²",5000000.0,Рынок Алтын Алма 1,1,40.0,1,125000.0,комфорт,низкий,малая
3003,3003,Аптека · 55 м²,22000000.0,"Казыбек би р-н, мкр Юго-Восток, 28й микрорайон 27",1,55.0,1,400000.0,комфорт,низкий,средняя
3004,3004,Шикарный ресторан · 537 м²,300000000.0,Желтоксан 131,1,537.0,1,558659.217877095,элит,низкий,большая
3005,3005,Склады офисы · 1300 м²,170000000.0,"Жетысуский р-н, Бродского 143",1,1300.0,1,130769.23076923077,комфорт,низкий,большая
3006,3006,Продаем бизнес по производству черенков и швабр · 1000 м²,5000000.0,Кызылту 2,1,1000.0,1,5000.0,комфорт,низкий,большая
3007,3007,Торговый дом действующий · 1537 м²,770000000.0,"Алматы р-н, Кошкарбаева 2",1,1537.0,1,500975.92713077425,элит,низкий,большая
3008,3008,Готовый бизнес · 110 м²,23000000.0,"Бостандыкский р-н, Жандосова 58/1",1,110.0,1,209090.9090909091,комфорт,низкий,большая
3009,3009,Чебуречная · 50 м²,16000000.0,"Аль-Фарабийский р-н, Туркестанская 2/3",1,50.0,1,320000.0,комфорт,низкий,малая
3010,3010,Зоны отдыха · 1000 м²,155000000.0,Северное побережье 7,1,1000.0,1,155000.0,комфорт,низкий,большая
3011,3011,Земельный участок 40 соток · 40 м²,47000000.0,"мкр Байтак-2, Сарымолда Досмухамедов 427",1,40.0,1,1175000.0,элит,низкий,малая
3012,3012,АГЗС · 60 м²,60000000.0,Жансена кереева 3,1,60.0,1,1000000.0,элит,низкий,средняя
3013,3013,Бизнез помещение и дом · 1000 м²,100000000.0,Қазақбаев 59,1,1000.0,1,100000.0,комфорт,низкий,большая
3014,3014,Действующий бизнес · 38 м²,2500000.0,"7-й микрорайон, Чкалова 17А",1,38.0,1,65789.47368421052,комфорт,низкий,малая
3015,3015,Готовый бизнес станок газаблок и бручатка · 2500 м²,7000000.0,Казахстан 2050,1,2500.0,1,2800.0,комфорт,низкий,большая
3016,3016,Готовый бизнес · 5 м²,1900000.0,Старый город 48,1,5.0,1,380000.0,комфорт,низкий,малая
3017,3017,Фазенда для скота · 3 м²,25000000.0,Айтуар 12,1,3.0,1,8333333.333333333,элит,низкий,малая
3018,3018,Базу отдыха в городе капчегай · 317.5 м²,120000000.0,Зайсан 14,1,317.5,1,377952.7559055118,комфорт,низкий,большая
3019,3019,Мобильную кофейню · 15 м²,5900000.0,"Ульбинский, Красина 1",1,15.0,1,393333.3333333333,комфорт,низкий,малая
3020,3020,Аптека · 68 м²,14000000.0,"Нура р-н, Маншук маметова 1",1,68.0,1,205882.35294117648,комфорт,низкий,средняя
3021,3021,"Готовый бизнес. Общежитие, офисные помещения, сауна · 3500 м²",800000000.0,"р-н Байконур, Чехоева 17/1",1,3500.0,1,228571.42857142858,комфорт,низкий,большая
3022,3022,Оборудование для автомойки ( робот мойка) · 50 м²,15700000.0,Сауран 7,1,50.0,1,314000.0,комфорт,низкий,малая
3023,3023,Чайхана · 200 м²,5000000.0,Санкибай 7,1,200.0,1,25000.0,комфорт,низкий,большая
3024,3024,Готовый раскрученный действущий бизнес · 470 м²,8500000.0,"Алматы р-н, Сатпаева 29",1,470.0,1,18085.106382978724,комфорт,низкий,большая
3025,3025,Фармацевтическая компания · 304 м²,180000000.0,Генерала Дюсенова 145,1,304.0,1,592105.2631578947,элит,низкий,большая
3026,3026,Действующий щебень карьер · 20000 м²,75000000.0,Юго-восточная 524,1,20000.0,1,3750.0,комфорт,низкий,большая
3027,3027,Киоск · 9 м²,1200000.0,"Медеуский р-н, Ашимбаева 17 г",1,9.0,1,133333.33333333334,комфорт,низкий,малая
3028,3028,Продуктовый магазин · 100 м²,25000000.0,"Есильский р-н, Пр. аль-Фараби 4",1,100.0,1,250000.0,комфорт,низкий,средняя
3029,3029,Действующий бизнес · 100 м²,38000000.0,"Ауэзовский р-н, мкр Мамыр 12а",1,100.0,1,380000.0,комфорт,низкий,средняя
3030,3030,Готовый бизнес · 60 м²,22000000.0,28-й мкр 59,1,60.0,1,366666.6666666667,комфорт,низкий,средняя
3031,3031,Бизнес студия йоги · 110 м²,21000000.0,"Нура р-н, Туран 46А",1,110.0,1,190909.0909090909,комфорт,низкий,большая
3032,3032,Действующий магазин · 54 м²,4800000.0,Валиханова 56,1,54.0,1,88888.88888888889,комфорт,низкий,средняя
3033,3033,Шиномонтаж · 26 м²,6000000.0,"Алихана Бокейханова р-н, Майкудук, Мкр Голубые пруды 19в",1,26.0,1,230769.23076923078,комфорт,низкий,малая
3034,3034,Дөңгелек жөндеу орталығы сатылады · 100 м²,2500000.0,"р-н Байконур, Жүсіпбек Аймауытов 12/4",1,100.0,1,25000.0,комфорт,низкий,средняя
3035,3035,Крестьянское хозяйство · 100000 м²,25000000.0,Хобда 9999,1,100000.0,1,250.0,комфорт,низкий,большая
3036,3036,Действующий Бизнес Эко Отель · 500 м²,170000000.0,Ершова 22,1,500.0,1,340000.0,комфорт,низкий,большая
3037,3037,Действующий салон красоты на Базаре Самал · 36 м²,6300000.0,"Абайский р-н, мкр Самал-2 самал базар",1,36.0,1,175000.0,комфорт,низкий,малая
3038,3038,Столовой · 125 м²,8000000.0,"Сарыарка р-н, Тилиндиева 24 с1",1,125.0,1,64000.0,комфорт,низкий,большая
3039,3039,Китайские автозапчасти · 150 м²,19000000.0,"Абайский р-н, мкр Катын копр, Алпысбаева 110",1,150.0,1,126666.66666666667,комфорт,низкий,большая
3040,3040,Салон красоты · 57 м²,25000000.0,11-й мкр 30,1,57.0,1,438596.49122807017,комфорт,низкий,средняя
3041,3041,Кафе · 200 м²,45000000.0,Майлы кожа 10,1,200.0,1,225000.0,комфорт,низкий,большая
3042,3042,Магазин · 380 м²,45000000.0,"Сарыарка р-н, Женис 67",1,380.0,1,118421.05263157895,комфорт,низкий,большая
3043,3043,Пеш кондитерский · 4 м²,250000.0,Болтекейулы 107,1,4.0,1,62500.0,комфорт,низкий,малая
3044,3044,Магазин · 61.6 м²,15000000.0,Бакенбай батыра 204А,1,61.6,1,243506.4935064935,комфорт,низкий,средняя
3045,3045,Действующий бизнес женской одежды · 18 м²,2000000.0,"Медеуский р-н, Жибек жолы 53",1,18.0,1,111111.11111111111,комфорт,низкий,малая
3046,3046,Бизнес · 70 м²,600000.0,27-й мкр 75,1,70.0,1,8571.42857142857,комфорт,низкий,средняя
3047,3047,Действующий продуктовый магазин. · 143 м²,60000000.0,"Ахмирово, Звездный 336",1,143.0,1,419580.4195804196,комфорт,низкий,большая
3048,3048,Барбершоп · 70 м²,7500000.0,"Медеуский р-н, Кунаева 106",1,70.0,1,107142.85714285714,комфорт,низкий,средняя
3049,3049,Бильярд · 160 м²,11000000.0,"мкр Водник-2, Алатау 12",1,160.0,1,68750.0,комфорт,низкий,большая
3050,3050,"Готовый бизнес, ДОНЕРКА - КАФЕ · 87 м²",5000000.0,Дулатова 243,1,87.0,1,57471.26436781609,комфорт,низкий,средняя
3051,3051,"Действующий бизнес, кофейня «BADAWI» · 60 м²",8000000.0,"Есильский р-н, Мәңгілік Ел 27",1,60.0,1,133333.33333333334,комфорт,низкий,средняя
3052,3052,Готовый бизнес · 163 м²,11000000.0,"мкр Водник-1, Алатау 12",1,163.0,1,67484.66257668711,комфорт,низкий,большая
3053,3053,Действющий бизнес! · 1000 м²,36000000.0,Нур Актобе 6,1,1000.0,1,36000.0,комфорт,низкий,большая
3054,3054,Бизнес центр · 72 м²,16500000.0,"Абайский р-н, мкр Ынтымак , Тамерлановское шоссе 236/17",1,72.0,1,229166.66666666666,комфорт,низкий,средняя
3055,3055,Салон красоты · 180 м²,45000000.0,"Нура р-н, Туран 34а",1,180.0,1,250000.0,комфорт,низкий,большая
3056,3056,Студию красоты · 40 м²,2200000.0,2-й мкр 47б,1,40.0,1,55000.0,комфорт,низкий,малая
3057,3057,"Прибыльный действуйющий бизнес, магазин-бар разливных напитков · 43 м²",10500000.0,"Медеуский р-н, Ньютона 1А",1,43.0,1,244186.0465116279,комфорт,низкий,малая
3058,3058,Готовый бизнес · 2 м²,1500000.0,Северное кольцо 7,1,2.0,1,750000.0,элит,низкий,малая
3059,3059,Бутик 1500000 · 30 м²,1500000.0,"Алматы р-н, Абылай хана 27/3",1,30.0,1,50000.0,комфорт,низкий,малая
3060,3060,Общежитие · 340 м²,52000000.0,"Турксибский р-н, мкр Жулдыз-2 8В",1,340.0,1,152941.17647058822,комфорт,низкий,большая
3061,3061,Бутик · 17 м²,2400000.0,"Алматы р-н, Абылайхана 34",1,17.0,1,141176.4705882353,комфорт,низкий,малая
3062,3062,Магазин автозапчастей · 150 м²,100000000.0,"Алматы р-н, Ак жол 72",1,150.0,1,666666.6666666666,элит,низкий,большая
3063,3063,Продуктовый отдел · 25 м²,20000000.0,"Казыбек би р-н, мкр Новый Город 13",1,25.0,1,800000.0,элит,низкий,малая
3064,3064,"Действующее коммерческое помещение под любой вид деятельности, · 1764 м²",1200000000.0,"Туран р-н, Рыскулова 19",1,1764.0,1,680272.1088435374,элит,низкий,большая
3065,3065,Кафе или магазин можно мясной · 70 м²,30000000.0,Сейфуллина 33,1,70.0,1,428571.4285714286,комфорт,низкий,средняя
3066,3066,Рекламный LED экран · 1 м²,2490000.0,Туран 37,1,1.0,1,2490000.0,элит,низкий,малая
3067,3067,Бизнес здания с отдельными помещения · 180 м²,55000000.0,"мкр Школьник, Курмангазы 87",1,180.0,1,305555.55555555556,комфорт,низкий,большая
3068,3068,Салон красоты. действующий бизнес · 63 м²,1500000.0,Ауэзова 81в,1,63.0,1,23809.52380952381,комфорт,низкий,средняя
3069,3069,Здание под СТО · 8 м²,25000000.0,Сыпатай батыра 49,1,8.0,1,3125000.0,элит,низкий,малая
3070,3070,Дома · 1650 м²,75000000.0,Жибек жолы 154,1,1650.0,1,45454.545454545456,комфорт,низкий,большая
3071,3071,Бутик мужских подарков · 30 м²,30000000.0,Биржан сала 46,1,30.0,1,1000000.0,элит,низкий,малая
3072,3072,Магазин женской одежды · 100 м²,18000000.0,Улы Дала 41,1,100.0,1,180000.0,комфорт,низкий,средняя
3073,3073,Продаётся мебельный бизнес! помещение в аренде · 1000 м²,11000000.0,"р-н Байконур, Алаш 35",1,1000.0,1,11000.0,комфорт,низкий,большая
3074,3074,Действующий бизнес · 810 м²,650000000.0,Луначарского 1,1,810.0,1,802469.1358024691,элит,низкий,большая
3075,3075,"Зона отдыха, действующий бизнес · 315 м²",170000000.0,Ок жетпес 1,1,315.0,1,539682.5396825396,элит,низкий,большая
3076,3076,Шиномантаж · 15 м²,2800000.0,"Сарыарка р-н, Тилиндиева 24 с 1",1,15.0,1,186666.66666666666,комфорт,низкий,малая
3077,3077,Бизнес · 800 м²,300000000.0,Алтын күз 10,1,800.0,1,375000.0,комфорт,низкий,большая
3078,3078,"Зона отдыха, действующий бизнес · 400 м²",200000000.0,Мер Окжетпес Самал 6,1,400.0,1,500000.0,комфорт,низкий,большая
3079,3079,Бизнес · 21 м²,4500000.0,Усть-Каменогорская 2А/1,1,21.0,1,214285.7142857143,комфорт,низкий,малая
3080,3080,Крестьянское хозяйство · 2600 м²,55000000.0,Доскей 1,1,2600.0,1,21153.846153846152,комфорт,низкий,большая
3081,3081,Или бизнес с коммерческим помещением! · 270 м²,350000000.0,"Нура р-н, Мухамедханова 4а",1,270.0,1,1296296.2962962964,элит,низкий,большая
3082,3082,Действующий бизнес · 80 м²,14500000.0,Кенесары 80,1,80.0,1,181250.0,комфорт,низкий,средняя
3083,3083,Продуктовый Магазин · 75 м²,70000000.0,Кунаева 112,1,75.0,1,933333.3333333334,элит,низкий,средняя
3084,3084,Продаётся бизнес под образовательный центр. · 400 м²,65500000.0,Айтеке би 55,1,400.0,1,163750.0,комфорт,низкий,большая
3085,3085,Бизнес · 8 м²,2000000.0,Центральный рынок,1,8.0,1,250000.0,комфорт,низкий,малая
3086,3086,Сельское хозяйство · 5000 м²,30000000.0,улица 1,1,5000.0,1,6000.0,комфорт,низкий,большая
3087,3087,Готовый бизнес бутик · 20 м²,2300000.0,"Ульбинский, Достоевского 6 к8",1,20.0,1,115000.0,комфорт,низкий,малая
3088,3088,Завод по производству воды · 425.5 м²,750000000.0,Верхняя Каскеленская трасса 3/2,1,425.5,1,1762632.197414806,элит,низкий,большая
3089,3089,КХ Келін төбе · 2000 м²,20000000.0,Тасқұдық 2,1,2000.0,1,10000.0,комфорт,низкий,большая
3090,3090,Сто действует · 76 м²,68000000.0,"Жетысуский р-н, Букейханова 65",1,76.0,1,894736.8421052631,элит,низкий,средняя
3091,3091,Готовый действующий бизнес · 20 м²,5000000.0,"р-н Байконур, Иманова 19",1,20.0,1,250000.0,комфорт,низкий,малая
3092,3092,Магазин · 128 м²,20000000.0,Курчатова 2,1,128.0,1,156250.0,комфорт,низкий,большая
3093,3093,Витрину новая · 12.15 м²,400000.0,мкр. Зачаганск пгт 30/1,1,12.15,1,32921.810699588474,комфорт,низкий,малая
3094,3094,"Магазин, дом с участком · 100 м²",39000000.0,Әбдіқадір 26,1,100.0,1,390000.0,комфорт,низкий,средняя
3095,3095,Ферму на 200 голов · 2800 м²,108000000.0,Кх 8,1,2800.0,1,38571.42857142857,комфорт,низкий,большая
3096,3096,Действующий бизнес · 350 м²,100000000.0,Школьная 8/1,1,350.0,1,285714.28571428574,комфорт,низкий,большая
3097,3097,Готовый бизнес островок · 5 м²,4200000.0,"Алматы р-н, Бауыржан Момышулы 12А",1,5.0,1,840000.0,элит,низкий,малая
3098,3098,Дүкен сатылады · 6 м²,1000000.0,"Ауэзовский р-н, мкр Аксай-4, Ақсай-4 ш/а. 70б",1,6.0,1,166666.66666666666,комфорт,низкий,малая
3099,3099,Готовый бизнес · 36 м²,4500000.0,Биржан сал 46,1,36.0,1,125000.0,комфорт,низкий,малая
3100,3100,Кафе · 100 м²,22000000.0,Тауелсыздык 50,1,100.0,1,220000.0,комфорт,низкий,средняя
3101,3101,Киоск с местом передвижной · 9 м²,1000000.0,"Сарыарка р-н, Бабатайулы 4а",1,9.0,1,111111.11111111111,комфорт,низкий,малая
3102,3102,Швейное производство с собственным помещением · 187.6 м²,59900000.0,"Жетысуский р-н, мкр Кокжиек 48",1,187.6,1,319296.37526652456,комфорт,низкий,большая
3103,3103,Кафе · 532 м²,220000000.0,"Каратауский р-н, мкр Асар  2064/1",1,532.0,1,413533.83458646614,комфорт,низкий,большая
3104,3104,Столовую · 180 м²,12000000.0,Санкибай Батыра 209 А,1,180.0,1,66666.66666666667,комфорт,низкий,большая
3105,3105,Действующиц бизнес · 61.3 м²,50000000.0,Колбасшы койгелди 209,1,61.3,1,815660.6851549756,элит,низкий,средняя
3106,3106,Действующий бизнес баня · 180 м²,18000000.0,Гиппократа 7,1,180.0,1,100000.0,комфорт,низкий,большая
3107,3107,Готовый бизнес · 50 м²,25000000.0,"ул. С.гумарова 14/1,   1",1,50.0,1,500000.0,комфорт,низкий,малая
3108,3108,Магазина с бизнесом.Сантехника. · 136.1 м²,70000000.0,Акана Серэ 113,1,136.1,1,514327.7002204262,элит,низкий,большая
3109,3109,"Чайный дом, кофейня · 45 м²",7200000.0,"Алмалинский р-н, Панфилова 80",1,45.0,1,160000.0,комфорт,низкий,малая
3110,3110,Бутик Дастур · 12.5 м²,7500000.0,"Жетысуский р-н, Алмалы, шоссе Северное Кольцо, 8 / шоссе Северное Кольцо, 29/5а 29/5",1,12.5,1,600000.0,элит,низкий,малая
3111,3111,Аптечная сеть · 150 м²,250000000.0,Мухамедханова 10,1,150.0,1,1666666.6666666667,элит,низкий,большая
3112,3112,Магазин · 65 м²,12500000.0,Тәуелсіздік 35,1,65.0,1,192307.6923076923,комфорт,низкий,средняя
3113,3113,ДОНЕРКУ видео наблюдения сигнализация · 20 м²,6500000.0,"Казыбек би р-н, мкр Новый Город, ул. Ержанова 23/1",1,20.0,1,325000.0,комфорт,низкий,малая
3114,3114,Овощной киоск · 30 м²,3000000.0,"Ульбинский, Мыза 8",1,30.0,1,100000.0,комфорт,низкий,малая
3115,3115,Пункт замена масла · 120 м²,20000000.0,"пгт Балыкши, Марданова 54",1,120.0,1,166666.66666666666,комфорт,низкий,большая
3116,3116,Детский сад · 460 м²,170000000.0,"Турксибский р-н, мкр Кайрат ₽&&&",1,460.0,1,369565.2173913043,комфорт,низкий,большая
3117,3117,Действующий барбершоп · 20 м²,600000.0,"Наурызбайский р-н, мкр Шугыла 12",1,20.0,1,30000.0,комфорт,низкий,малая
3118,3118,Действующий бизнес · 170 м²,57990000.0,Назарбаева 8,1,170.0,1,341117.64705882355,комфорт,низкий,большая
3119,3119,Детский центр · 40 м²,8000000.0,"Бостандыкский р-н, Абая 99",1,40.0,1,200000.0,комфорт,низкий,малая
3120,3120,Terry Coffee · 50 м²,15000000.0,Сагдата Нурмагаметова 25,1,50.0,1,300000.0,комфорт,низкий,малая
3121,3121,Магазин автозапчастей · 18 м²,12000000.0,"Сарыарка р-н, Бейсекова 4/1",1,18.0,1,666666.6666666666,элит,низкий,малая
3122,3122,Наработанный готовый бизнес · 55 м²,5000000.0,"Ульбинский, Кабанбай батыра 97а",1,55.0,1,90909.09090909091,комфорт,низкий,средняя
3123,3123,Наработанный готовый бизнес · 55 м²,5000000.0,"Ульбинский, Кабанбай батыра 97а",1,55.0,1,90909.09090909091,комфорт,низкий,средняя
3124,3124,АвтоКемпинг Жеті Қазына · 20000 м²,280000000.0,Бейбитшилик 639,1,20000.0,1,14000.0,комфорт,низкий,большая
3125,3125,Срочная готовый бизнес · 10 м²,1000000.0,"Есильский р-н, Хусейн бен талал 28",1,10.0,1,100000.0,комфорт,низкий,малая
3126,3126,Гостевой дом · 400 м²,120000000.0,Андыкожа батыра 12,1,400.0,1,300000.0,комфорт,низкий,большая
3127,3127,Готовый бизнес · 12 м²,400000.0,"Казыбек би р-н, мкр Юго-Восток, Язева 4",1,12.0,1,33333.333333333336,комфорт,низкий,малая
3128,3128,Готовый Бизнес Торговый Дом · 530 м²,10000000.0,Докучаева 2,1,530.0,1,18867.924528301886,комфорт,низкий,большая
3129,3129,"Отдел ""Марафет"" · 20 м²",3000000.0,Пр.Абая  Кунанбаева 67,1,20.0,1,150000.0,комфорт,низкий,малая
3130,3130,Бутик · 25 м²,2500000.0,Кабанбай батыра 45,1,25.0,1,100000.0,комфорт,низкий,малая
3131,3131,ТОРГОВЫЙ ЦЕНТР: CITY PLUS · 18500 м²,4600000000.0,МКР. КАРАТАЛ - ВОЗЛЕ СИТИ ПЛЮС 777,1,18500.0,1,248648.64864864864,комфорт,низкий,большая
3132,3132,"Бизнес,общепит,доставка суши · 86 м²",14000000.0,Штыбы 59д,1,86.0,1,162790.6976744186,комфорт,низкий,средняя
3133,3133,Дествуший магазин · 30 м²,4500000.0,Кошелекова 61,1,30.0,1,150000.0,комфорт,низкий,малая
3134,3134,Продаётся крестьянское хозяйства для скота · 90000 м²,30000000.0,Нет нет,1,90000.0,1,333.3333333333333,комфорт,низкий,большая
3135,3135,База отдыха · 425 м²,79900000.0,Боровая 63,1,425.0,1,188000.0,комфорт,низкий,большая
3136,3136,Гатовый Бизнес общежитие · 300 м²,60000000.0,"Наурызбайский р-н, Достык 110",1,300.0,1,200000.0,комфорт,низкий,большая
3137,3137,Компьютерный клуб · 300 м²,30000000.0,Назарбаева 180В,1,300.0,1,100000.0,комфорт,низкий,большая
